Movie Title,Release Date,Release Year,Opening Weekend,Genre ID,Avg Expert Score
Their Finest,April 7th,2017,76197.00,17,75.0666666666666667
Their Finest,April 7th,2017,76197.00,4,75.0666666666666667
The Wind That Shakes the Barley,March 16th,2006,76190.00,17,82.0000000000000000
Down to You,January 21st,2000,7602507.00,4,23.8571428571428571
Down to You,January 21st,2000,7602507.00,17,23.8571428571428571
Hellion,June 13th,2014,7601.00,17,57.6666666666666667
Logan Lucky,August 18th,2017,7600036.00,17,77.8627450980392157
Blackfish,July 19th,2013,75962.00,17,82.6060606060606061
Beautiful Creatures,February 14th,2013,7582595.00,17,44.9090909090909091
Cook County,December 16th,2011,7579.00,17,47.5555555555555556
Stone,October 8th,2010,75766.00,17,59.6296296296296296
A Lot Like Love,April 22nd,2005,7576593.00,17,53.0967741935483871
A Lot Like Love,April 22nd,2005,7576593.00,4,53.0967741935483871
Around the World in 80 Days,June 16th,2004,7576132.00,4,51.7575757575757576
Free State of Jones,June 24th,2016,7572206.00,17,56.7631578947368421
In My Skin,November 7th,2003,7572.00,17,68.0000000000000000
The Box,November 6th,2009,7571417.00,17,51.5000000000000000
State Property 2,April 13th,2005,756905.00,17,39.0000000000000000
Kingdom Come,April 11th,2001,7562284.00,17,53.4615384615384615
AKA,December 12th,2003,7553.00,17,69.4000000000000000
Bomb the System,May 27th,2005,7551.00,17,56.4285714285714286
The War Within,September 30th,2005,7540.00,17,63.2727272727272727
A Late Quartet,November 2nd,2012,75279.00,17,67.7741935483870968
Margaret,September 30th,2011,7525.00,17,65.6071428571428571
The Gospel,October 7th,2005,7523571.00,17,52.2142857142857143
Happy Christmas,July 25th,2014,7523.00,17,70.4642857142857143
"Milwaukee, Minnesota",June 3rd,2005,7517.00,17,47.3846153846153846
Saving Face,May 27th,2005,75104.00,4,69.1071428571428571
Saving Face,May 27th,2005,75104.00,17,69.1071428571428571
Springtime in a Small Town,May 14th,2003,7506.00,17,83.2666666666666667
Springtime in a Small Town,May 14th,2003,7506.00,4,83.2666666666666667
Bobbi Jene,September 22nd,2017,7500.00,4,58.2500000000000000
Bobbi Jene,September 22nd,2017,7500.00,17,58.2500000000000000
Joe Bell,July 23rd,2021,749635.00,17,56.9230769230769231
Lucky Break,April 5th,2001,7495.00,4,53.6818181818181818
Addicted,October 10th,2014,7485346.00,17,37.4444444444444444
Aquamarine,March 3rd,2006,7482669.00,4,56.0370370370370370
The Nanny Diaries,August 24th,2007,7480927.00,4,50.9117647058823529
The Nanny Diaries,August 24th,2007,7480927.00,17,50.9117647058823529
How I Killed My Father,August 23rd,2002,7480.00,17,79.8333333333333333
Junebug,August 3rd,2005,74739.00,17,80.4117647058823529
Reign Over Me,March 23rd,2007,7460690.00,17,64.3333333333333333
Monte Carlo,July 1st,2011,7453944.00,4,48.6086956521739130
Hearts Beat Loud,June 8th,2018,74524.00,17,67.0689655172413793
Somers Town,July 17th,2009,7452.00,17,77.3636363636363636
Bird People,September 12th,2014,7443.00,17,69.5000000000000000
Hunky Dory,March 22nd,2012,7443.00,17,50.8000000000000000
Bird People,September 12th,2014,7443.00,4,69.5000000000000000
Dear Evan Hansen,September 24th,2021,7442625.00,17,45.1666666666666667
Meet Monica Velour,April 8th,2011,7438.00,17,52.8571428571428571
Meet Monica Velour,April 8th,2011,7438.00,4,52.8571428571428571
Melinda and Melinda,March 18th,2005,74238.00,17,59.4500000000000000
The Square,October 27th,2017,74233.00,17,76.0000000000000000
Margarita Happy Hour,March 22nd,2002,7423.00,17,68.8461538461538462
Chained for Life,September 11th,2019,7415.00,17,79.3571428571428571
Calvary,August 1st,2014,74149.00,17,77.5952380952380952
My Blueberry Nights,April 4th,2008,74146.00,17,55.5000000000000000
My Blueberry Nights,April 4th,2008,74146.00,4,55.5000000000000000
Laggies,October 24th,2014,74139.00,17,65.5000000000000000
Laggies,October 24th,2014,74139.00,4,65.5000000000000000
Saving Silverman,February 9th,2001,7411852.00,4,28.6896551724137931
Full Frontal,August 2nd,2002,739834.00,4,51.8918918918918919
Quid Pro Quo,June 13th,2008,7395.00,17,57.8461538461538462
Honeydripper,December 28th,2007,7376.00,17,69.5925925925925926
The Last Station,January 15th,2010,73723.00,17,77.1764705882352941
The Best Exotic Marigold Hotel,May 4th,2012,737051.00,17,64.9428571428571429
Storytelling,January 25th,2002,73688.00,17,54.6774193548387097
The Master,September 14th,2012,736311.00,17,83.2790697674418605
Dallas 362,April 22nd,2005,7363.00,17,54.1111111111111111
Fanny,December 20th,2013,7360.00,17,50.7142857142857143
Coastlines,May 31st,2006,736.00,17,60.2500000000000000
Race,February 19th,2016,7353922.00,17,59.8571428571428571
Down to the Bone,November 25th,2005,7352.00,17,77.5384615384615385
The Dry Land,July 30th,2010,7351.00,17,53.8000000000000000
Reuniting the Rubins,March 16th,2012,734.00,17,36.8571428571428571
Little Ashes,May 8th,2009,73394.00,17,47.2500000000000000
That Evening Sun,November 6th,2009,7330.00,17,74.8333333333333333
Peter and Vandy,October 9th,2009,7323.00,17,48.0000000000000000
Peter and Vandy,October 9th,2009,7323.00,4,48.0000000000000000
Blood Work,August 9th,2002,7312413.00,17,65.2941176470588235
Out of the Blue,October 19th,2007,728.00,17,70.0000000000000000
Tideland,October 13th,2006,7276.00,17,30.6956521739130435
Cheerful Weather for the Wedding,December 7th,2012,727.00,17,53.0000000000000000
R100,January 23rd,2015,7263.00,17,61.9090909090909091
Dawn of the Planet of the Apes,July 11th,2014,72611427.00,17,79.9375000000000000
Then She Found Me,April 25th,2008,72594.00,17,58.9259259259259259
Then She Found Me,April 25th,2008,72594.00,4,58.9259259259259259
Papi Chulo,June 7th,2019,7257.00,17,52.2727272727272727
Small Engine Repair,September 10th,2021,72479.00,17,58.8571428571428571
House of Fools,April 25th,2003,7246.00,17,56.7826086956521739
Danny Collins,March 20th,2015,72459.00,17,61.3548387096774194
Lucha Mexico,July 15th,2016,7245.00,17,58.4285714285714286
Just a Kiss,September 27th,2002,7239.00,4,42.9047619047619048
The Syrian Bride,November 16th,2005,7235.00,17,70.7826086956521739
The Idiots,April 28th,2000,7235.00,17,53.2000000000000000
Extremely Loud and Incredibly Close,December 25th,2011,72348.00,17,53.0000000000000000
The Retrieval,March 14th,2014,7232.00,17,75.2500000000000000
Meet the Patels,September 11th,2015,72180.00,4,69.8888888888888889
Urbania,September 15th,2000,72129.00,17,71.7500000000000000
Michael Clayton,October 5th,2007,719910.00,17,82.5555555555555556
Promising Young Woman,December 25th,2020,719305.00,17,74.3125000000000000
The Situation,February 2nd,2007,7187.00,17,51.7000000000000000
The Business of Strangers,December 7th,2001,71821.00,17,70.2333333333333333
Amreeka,September 4th,2009,71548.00,17,74.2500000000000000
Nurse Betty,September 8th,2000,7145950.00,4,71.1764705882352941
As I Lay Dying,October 11th,2013,7143.00,17,54.1538461538461538
Antichrist,October 23rd,2009,71397.00,17,52.0588235294117647
Carnage,September 5th,2003,7139.00,17,73.1578947368421053
The Marine,October 13th,2006,7138774.00,17,49.6428571428571429
Logan,September 10th,2010,7137.00,17,77.3137254901960784
Next,April 27th,2007,7133049.00,4,46.3043478260869565
Bad Times at the El Royale,October 12th,2018,7132647.00,17,63.0000000000000000
American Honey,September 30th,2016,71203.00,17,78.0000000000000000
Wimbledon,September 17th,2004,7118985.00,17,61.1714285714285714
Wimbledon,September 17th,2004,7118985.00,4,61.1714285714285714
The Life of David Gale,February 21st,2003,7117225.00,17,38.1111111111111111
Us,March 22nd,2019,71117625.00,17,80.1607142857142857
Collateral Beauty,December 16th,2016,7102085.00,4,31.6750000000000000
Collateral Beauty,December 16th,2016,7102085.00,17,31.6750000000000000
The Motel,June 28th,2006,7100.00,17,72.2500000000000000
The Last Castle,October 19th,2001,7088213.00,17,49.4062500000000000
Lore,January 17th,2020,7084.00,17,78.3214285714285714
Little Black Book,August 6th,2004,7075217.00,17,43.6363636363636364
Little Black Book,August 6th,2004,7075217.00,4,43.6363636363636364
The Broken Circle Breakdown,November 1st,2012,7075.00,4,73.6551724137931034
The Broken Circle Breakdown,November 1st,2012,7075.00,17,73.6551724137931034
Priceless,October 14th,2016,707021.00,4,73.2500000000000000
Bubble,January 27th,2006,70664.00,17,63.9687500000000000
The Dish,March 14th,2001,70612.00,17,75.2592592592592593
Spa Night,August 19th,2016,7056.00,17,75.0000000000000000
The Big Short,December 11th,2015,705527.00,17,79.1111111111111111
Little Women,September 28th,2018,705063.00,17,46.0909090909090909
Copying Beethoven,November 10th,2006,70460.00,17,60.0000000000000000
The Invention of Lying,October 2nd,2009,7027472.00,4,60.9677419354838710
Frozen River,August 1st,2008,70234.00,17,82.0666666666666667
Millions,March 11th,2005,70224.00,17,75.4545454545454545
Summer Catch,August 24th,2001,7018593.00,4,29.5600000000000000
Summer Catch,August 24th,2001,7018593.00,17,29.5600000000000000
A Master Builder,July 23rd,2014,7017.00,17,69.1176470588235294
Finding Forrester,December 19th,2000,701207.00,17,66.8888888888888889
View from the Top,March 21st,2003,7009513.00,4,33.9666666666666667
Boys and Girls,June 16th,2000,7008950.00,4,36.7307692307692308
Boys and Girls,June 16th,2000,7008950.00,17,36.7307692307692308
Underwater,January 10th,2019,7008297.00,17,51.8918918918918919
The Letters,December 4th,2015,700683.00,17,30.8181818181818182
The Birth of a Nation,October 7th,2016,7004254.00,17,71.5400000000000000
El Chicano,May 3rd,2019,700261.00,17,50.1538461538461538
Low Down,October 24th,2014,7000.00,17,59.0476190476190476
Stand Clear of the Closing Doors,May 23rd,2014,7000.00,17,85.5000000000000000
Boulevard,July 10th,2015,7000.00,17,58.0454545454545455
Too Late,March 18th,2016,7000.00,17,56.7857142857142857
Save Me,September 5th,2008,6992.00,17,61.5000000000000000
Framing John DeLorean,June 7th,2019,6991.00,17,68.2352941176470588
A Guy Thing,January 17th,2003,6988749.00,4,34.9655172413793103
The Merchant of Venice,December 29th,2004,69868.00,17,66.3428571428571429
Macbeth,December 4th,2015,69833.00,17,54.8666666666666667
Stardom,October 27th,2000,6982.00,17,46.0000000000000000
Bethlehem,March 7th,2014,69700.00,17,69.2857142857142857
Purple Butterfly,November 26th,2004,6970.00,17,69.9166666666666667
The Rescue,October 8th,2021,69662.00,17,82.6842105263157895
Creative Control,March 11th,2016,6964.00,17,62.6206896551724138
Twilight,November 21st,2008,69637740.00,4,58.7368421052631579
Twilight,November 21st,2008,69637740.00,17,58.7368421052631579
88 Minutes,April 18th,2008,6957216.00,17,23.4814814814814815
The Turning,January 24th,2020,6950045.00,17,39.2500000000000000
Maleficent,May 30th,2014,69431298.00,17,59.4545454545454545
Maleficent,May 30th,2014,69431298.00,4,59.4545454545454545
Paterson,December 28th,2016,69335.00,17,88.4761904761904762
Paterson,December 28th,2016,69335.00,4,88.4761904761904762
Virginia,May 18th,2012,6915.00,17,39.0000000000000000
Chalk,May 11th,2007,6913.00,17,70.9375000000000000
Thirteen Conversations About One Thing,May 24th,2002,69064.00,17,75.1538461538461538
Temblores,November 29th,2019,6904.00,17,78.7142857142857143
Virgil Bliss,June 12th,2002,690.00,4,63.6000000000000000
Virgil Bliss,June 12th,2002,690.00,17,63.6000000000000000
Sicko,June 22nd,2007,68969.00,17,76.3333333333333333
Top Five,December 12th,2014,6896593.00,4,80.7837837837837838
Gimme Shelter,January 24th,2014,689070.00,17,42.0344827586206897
Hide Away,May 25th,2012,689.00,17,39.7777777777777778
Youth in Revolt,January 8th,2010,6888334.00,4,66.2285714285714286
Youth in Revolt,January 8th,2010,6888334.00,17,66.2285714285714286
Love Actually,November 7th,2003,6886080.00,17,59.7804878048780488
Love Actually,November 7th,2003,6886080.00,4,59.7804878048780488
Going the Distance,September 3rd,2010,6884964.00,4,55.0967741935483871
Ask the Dust,March 10th,2006,68779.00,17,59.7878787878787879
Ask the Dust,March 10th,2006,68779.00,4,59.7878787878787879
The Christmas Candle,November 15th,2013,68655.00,17,38.5384615384615385
Miss Bala,February 1st,2019,6864744.00,17,77.7083333333333333
On the Basis of Sex,December 25th,2018,686355.00,17,64.2750000000000000
Woman Walks Ahead,June 29th,2018,6863.00,17,57.6842105263157895
The Four Feathers,September 20th,2002,6857879.00,17,54.4687500000000000
Monsoon Wedding,February 22nd,2002,68546.00,17,78.0833333333333333
Monsoon Wedding,February 22nd,2002,68546.00,4,78.0833333333333333
Little Pink House,April 20th,2018,68507.00,17,59.4615384615384615
Oliver Twist,September 23rd,2005,68447.00,17,66.6388888888888889
Amour,December 19th,2012,68266.00,17,92.2222222222222222
Amour,December 19th,2012,68266.00,4,92.2222222222222222
Memoirs of a Geisha,December 9th,2005,682504.00,4,58.1315789473684211
Memoirs of a Geisha,December 9th,2005,682504.00,17,58.1315789473684211
Running from Crazy,November 1st,2013,6822.00,17,61.5000000000000000
Nobody,March 26th,2021,6820100.00,17,65.6279069767441860
The Oh in Ohio,July 14th,2006,68184.00,17,51.9500000000000000
The Oh in Ohio,July 14th,2006,68184.00,4,51.9500000000000000
Eyes Wide Open,February 5th,2010,6818.00,17,67.5714285714285714
Killing Them Softly,November 30th,2012,6812900.00,17,66.3571428571428571
Safe Conduct,October 11th,2002,6811.00,17,82.4000000000000000
Nola,August 29th,2003,6811.00,4,30.7142857142857143
Up,May 29th,2009,68108790.00,17,88.6756756756756757
Ice Princess,March 18th,2005,6807471.00,17,57.1851851851851852
Godsend,April 30th,2004,6800617.00,17,31.5000000000000000
The Last Shaman,May 12th,2017,6799.00,17,53.2857142857142857
Bruce Almighty,May 23rd,2003,67953330.00,17,51.2000000000000000
Kindred,November 6th,2020,6795.00,17,57.1428571428571429
The Art of Getting By,June 17th,2011,679160.00,4,42.1071428571428571
Middle of Nowhere,October 12th,2012,67909.00,17,74.4285714285714286
Cinderella,March 13th,2015,67877361.00,17,69.3829787234042553
Cinderella,March 13th,2015,67877361.00,4,69.3829787234042553
Northern Soul,October 2nd,2015,6786.00,17,66.5000000000000000
The Center of the World,April 20th,2001,67809.00,17,48.7083333333333333
The Center of the World,April 20th,2001,67809.00,4,48.7083333333333333
A House on a Hill,November 14th,2003,678.00,17,58.2500000000000000
Welcome to Mooseport,February 20th,2004,6775132.00,4,40.2222222222222222
Where Hands Touch,September 14th,2018,67743.00,4,52.1538461538461538
Where Hands Touch,September 14th,2018,67743.00,17,52.1538461538461538
Georgia Rule,May 11th,2007,6773870.00,17,31.9655172413793103
Georgia Rule,May 11th,2007,6773870.00,4,31.9655172413793103
Off the Black,December 8th,2006,6763.00,17,66.2000000000000000
Undiscovered,August 26th,2005,676048.00,4,35.8181818181818182
Apprentice,March 3rd,2016,676.00,17,75.7142857142857143
Solaris,November 27th,2002,6752722.00,17,68.3157894736842105
Solaris,November 27th,2002,6752722.00,4,68.3157894736842105
Thr3e,January 5th,2007,675000.00,17,39.8461538461538462
Sal,November 1st,2012,6750.00,17,45.3750000000000000
Anesthesia,January 8th,2016,6747.00,17,57.2631578947368421
The Green Knight,July 30th,2021,6745121.00,17,82.6250000000000000
The Green Knight,July 30th,2021,6745121.00,4,82.6250000000000000
Looking for Eric,May 14th,2010,6743.00,17,69.8695652173913043
New in Town,January 30th,2009,6741530.00,4,36.6250000000000000
Laws of Attraction,April 30th,2004,6728905.00,4,45.0833333333333333
Boiler Room,February 18th,2000,6722884.00,17,63.8235294117647059
Jobs,August 16th,2013,6713900.00,17,48.6857142857142857
A Room for Romeo Brass,October 27th,2000,6713.00,17,65.5555555555555556
Lions for Lambs,November 9th,2007,6702434.00,17,52.0000000000000000
Marooned in Iraq,April 25th,2003,6696.00,17,87.0714285714285714
The Matador,October 31st,2008,6695.00,17,67.2222222222222222
Black Death,March 11th,2011,6692.00,17,68.4000000000000000
Going Shopping,September 30th,2005,6691.00,4,58.0666666666666667
Going Shopping,September 30th,2005,6691.00,17,58.0666666666666667
The Blossoming of Maximo Oliveros,September 22nd,2006,6690.00,17,72.1428571428571429
From the Edge of the City,April 21st,2000,6687.00,17,52.2222222222222222
Across the Universe,September 14th,2007,667784.00,4,60.8965517241379310
Across the Universe,September 14th,2007,667784.00,17,60.8965517241379310
Lantana,December 14th,2001,66701.00,17,83.0000000000000000
Girl on the Bridge,July 28th,2000,66567.00,4,76.6129032258064516
Girl on the Bridge,July 28th,2000,66567.00,17,76.6129032258064516
A United Kingdom,February 10th,2016,66510.00,17,66.5609756097560976
A United Kingdom,February 10th,2016,66510.00,4,66.5609756097560976
World War Z,June 21st,2013,66411834.00,17,65.8260869565217391
"Crouching Tiger, Hidden Dragon",December 8th,2000,663205.00,4,92.8750000000000000
"Crouching Tiger, Hidden Dragon",December 8th,2000,663205.00,17,92.8750000000000000
